Edge Type,Node Type,name,single,release_date,genre,notable,written_date,notoriety_date
ComposerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Yan Cai,True,2017,Indie Folk,True,2017,2017
MemberOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jie Lai,True,2017,Indie Folk,True,2017,2017
InStyleOf,Album,Verdant Overture,True,2029,Dream Pop,True,2029,2029
RecordedBy,Album,Verdant Overture,True,2029,Dream Pop,True,2029,2029
DistributedBy,Album,Verdant Overture,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jing Qin,True,2029,Dream Pop,True,2029,2029
LyricistOf,Person,Jing Qin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jing Qin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Gang Yin,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Richard Smith,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Min Kong,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Min Kong,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Tracy Ibarra,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
ProducerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
ProducerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Jun Xia,True,2029,Dream Pop,True,2029,2029
RecordedBy,Song,Hay and Hooves,True,2013,Dream Pop,True,2013,2013
DistributedBy,Song,Hay and Hooves,True,2013,Dream Pop,True,2013,2013
LyricistOf,Person,Qiang Cheng,True,2013,Dream Pop,True,2013,2013
ComposerOf,Person,Tao Qiao,True,2013,Dream Pop,True,2013,2013
PerformerOf,Person,Li Gao,True,2013,Dream Pop,True,2013,2013
ProducerOf,Person,Li Gao,True,2013,Dream Pop,True,2013,2013
LyricistOf,Person,Li Gao,True,2013,Dream Pop,True,2013,2013
PerformerOf,Person,Yang Yu,True,2013,Dream Pop,True,2013,2013
PerformerOf,Person,Yang Yu,True,2013,Dream Pop,True,2013,2013
ComposerOf,Person,Yang Yu,True,2013,Dream Pop,True,2013,2013
InterpolatesFrom,Song,Whispers Between Wooden Stalls,True,2013,Doom Metal,True,2013,2013
InStyleOf,Song,Whispers Between Wooden Stalls,True,2013,Doom Metal,True,2013,2013
RecordedBy,Song,Whispers Between Wooden Stalls,True,2013,Doom Metal,True,2013,2013
DistributedBy,Song,Whispers Between Wooden Stalls,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yang Zou,True,2013,Doom Metal,True,2013,2013
ProducerOf,Person,Yang Zou,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
LyricistOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
LyricistOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
LyricistOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Yan Qin,True,2013,Doom Metal,True,2013,2013
LyricistOf,Person,Li Cui,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Li Cui,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Tao Gao,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Tao Gao,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
ComposerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
PerformerOf,Person,Fang Su,True,2013,Doom Metal,True,2013,2013
RecordedBy,Song,Manger's Midnight Lullaby,True,2020,Dream Pop,True,2020,2020
DistributedBy,Song,Manger's Midnight Lullaby,True,2020,Dream Pop,True,2020,2020
RecordedBy,Album,Stable Secrets at Dawn,True,2009,Indie Rock,True,2009,2009
ComposerOf,Person,Jing Lin,True,2009,Indie Rock,True,2009,2009
PerformerOf,Person,Amber Allen,True,2009,Indie Rock,True,2009,2009
ProducerOf,Person,Amber Allen,True,2009,Indie Rock,True,2009,2009
LyricistOf,Person,Yan Chen,True,2009,Indie Rock,True,2009,2009
PerformerOf,Person,Gang Cao,True,2009,Indie Rock,True,2009,2009
ProducerOf,Person,Gang Cao,True,2009,Indie Rock,True,2009,2009
LyricistOf,Person,Gang Cao,True,2009,Indie Rock,True,2009,2009
ComposerOf,Person,Gang Cao,True,2009,Indie Rock,True,2009,2009
RecordedBy,Song,Velvet Rebel,True,2010,Indie Pop,True,2010,2010
DistributedBy,Song,Velvet Rebel,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
ProducerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
ProducerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Robin Webster,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
ProducerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
ProducerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
ProducerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Eugenia Mitschke,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
LyricistOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
ComposerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
ComposerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
ComposerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
ComposerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
PerformerOf,Person,Clayton Reed,True,2010,Indie Pop,True,2010,2010
InStyleOf,Song,Leather Skin Confession,True,2022,Oceanus Folk,True,2022,2022
RecordedBy,Song,Leather Skin Confession,True,2022,Oceanus Folk,True,2022,2022
ComposerOf,Person,Ping Zhao,True,2022,Oceanus Folk,True,2022,2022
PerformerOf,Person,Xiulan Hao,True,2022,Oceanus Folk,True,2022,2022
LyricistOf,Person,Xiulan Hao,True,2022,Oceanus Folk,True,2022,2022
PerformerOf,Person,Xiulan Hao,True,2022,Oceanus Folk,True,2022,2022
LyricalReferenceTo,Song,Soft Edge of Defiance,True,2029,Dream Pop,True,2029,2029
RecordedBy,Song,Soft Edge of Defiance,True,2029,Dream Pop,True,2029,2029
DistributedBy,Song,Soft Edge of Defiance,True,2029,Dream Pop,True,2029,2029
ComposerOf,Person,Paul Ashley,True,2029,Dream Pop,True,2029,2029
PerformerOf,Person,Cynthia Pierce,True,2029,Dream Pop,True,2029,2029
CoverOf,Song,Brushed Attitude,True,2018,Dream Pop,True,2018,2018
RecordedBy,Song,Brushed Attitude,True,2018,Dream Pop,True,2018,2018
DistributedBy,Song,Brushed Attitude,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Colleen Sandoval,True,2018,Dream Pop,True,2018,2018
MemberOf,Person,Caroline Reilly,True,2018,Dream Pop,True,2018,2018
ComposerOf,Person,Caroline Reilly,True,2018,Dream Pop,True,2018,2018
ComposerOf,Person,Caroline Reilly,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Caroline Reilly,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Caroline Reilly,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Susan Wong,True,2018,Dream Pop,True,2018,2018
ProducerOf,Person,Susan Wong,True,2018,Dream Pop,True,2018,2018
MemberOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
LyricistOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
LyricistOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
PerformerOf,Person,Lori Waters,True,2018,Dream Pop,True,2018,2018
InterpolatesFrom,Album,Opinions May Vary,True,2001,Lo-Fi Electronica,True,2001,2001
RecordedBy,Album,Opinions May Vary,True,2001,Lo-Fi Electronica,True,2001,2001
DistributedBy,Album,Opinions May Vary,True,2001,Lo-Fi Electronica,True,2001,2001
PerformerOf,Person,Xia Zeng,True,2001,Lo-Fi Electronica,True,2001,2001
ComposerOf,Person,Wei Cao,True,2001,Lo-Fi Electronica,True,2001,2001
PerformerOf,Person,Wei Cao,True,2001,Lo-Fi Electronica,True,2001,2001
LyricalReferenceTo,Song,Not Everyone's Convinced,True,2024,Indie Folk,True,2018,2024
RecordedBy,Song,Not Everyone's Convinced,True,2024,Indie Folk,True,2018,2024
DistributedBy,Song,Not Everyone's Convinced,True,2024,Indie Folk,True,2018,2024
MemberOf,Person,Fang Liang,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Fang Liang,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Fang Liang,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Fang Liang,True,2024,Indie Folk,True,2024,2024
ProducerOf,Person,Fang Liang,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yang Jin,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Qiang Zeng,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Qiang Zeng,True,2024,Indie Folk,True,2024,2024
MemberOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Wen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Xiulan Kang,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Xiulan Kang,True,2024,Indie Folk,True,2024,2024
MemberOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
ProducerOf,Person,Gang Shen,True,2024,Indie Folk,True,2024,2024
MemberOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
LyricistOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
ProducerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
ComposerOf,Person,Yong Dong,True,2024,Indie Folk,True,2024,2024
MemberOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
PerformerOf,Person,Min Kong,True,2024,Indie Folk,True,2024,2024
InterpolatesFrom,Song,Perspectives Diverge,True,2023,Synthwave,True,2023,2023
InterpolatesFrom,Song,Perspectives Diverge,True,2023,Synthwave,True,2023,2023
RecordedBy,Song,Perspectives Diverge,True,2023,Synthwave,True,2023,2023
DistributedBy,Song,Perspectives Diverge,True,2023,Synthwave,True,2023,2023
PerformerOf,Person,Yan Tan,True,2023,Synthwave,True,2023,2023
PerformerOf,Person,Ming Bai,True,2023,Synthwave,True,2023,2023
LyricistOf,Person,Yang Bai,True,2023,Synthwave,True,2023,2023
PerformerOf,Person,Yang Bai,True,2023,Synthwave,True,2023,2023
ProducerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
ComposerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
ProducerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
ComposerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
ComposerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
PerformerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
PerformerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
ProducerOf,Person,Tao Peng,True,2023,Synthwave,True,2023,2023
LyricalReferenceTo,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
CoverOf,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
InStyleOf,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
InterpolatesFrom,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
RecordedBy,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
DistributedBy,Song,They're Not Entirely Sure,True,2027,Dream Pop,True,2027,2027
PerformerOf,Person,Justin Ellison,True,2027,Dream Pop,True,2027,2027
LyricistOf,Person,Xiulan Liao,True,2027,Dream Pop,True,2027,2027
PerformerOf,Person,Xiulan Liao,True,2027,Dream Pop,True,2027,2027
PerformerOf,Person,Juan Meng,True,2027,Dream Pop,True,2027,2027
ProducerOf,Person,Na Wang,True,2027,Dream Pop,True,2027,2027
InStyleOf,Album,Street Corner Hustle,True,2009,Southern Gothic Rock,True,2009,2009
LyricalReferenceTo,Album,Street Corner Hustle,True,2009,Southern Gothic Rock,True,2009,2009
RecordedBy,Album,Street Corner Hustle,True,2009,Southern Gothic Rock,True,2009,2009
DistributedBy,Album,Street Corner Hustle,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
LyricistOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
LyricistOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
LyricistOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
LyricistOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ProducerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ProducerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ProducerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ComposerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
ProducerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
PerformerOf,Person,Urszula Stochmal,True,2009,Southern Gothic Rock,True,2009,2009
